Year,Policy_ID,Customer_Age,Gender,Region,Vehicle_Type,Vehicle_Age,Vehicle_Value_KES,Vehicle_Engine_Capacity,Use_Purpose,Annual_Premium_KES,Claims_Frequency,Total_Claim_Amount_KES,No_Claim_Bonus_%,Accident_Cause,Policy_Term_Months,Previous_Claims_Count,Driver_Experience_Years,Third_Party_Only
2023,P202300730,43,Male,Kakamega,Commercial,2,2926861,1500,Personal,101036,1,458400,0,Speeding,12,0,24,No
2023,P202300731,36,Female,Eldoret,Private,16,675037,2000,Personal,36182,0,0,30,None,6,0,17,No
2023,P202300732,32,Male,Kakamega,Private,1,528885,1000,Personal,22710,2,243100,0,Speeding,12,0,10,No
2023,P202300733,30,Female,Kisumu,Private,11,2767976,1500,Personal,97972,0,0,10,None,6,0,8,No
2023,P202300734,55,Male,Nairobi,PSV,9,3781652,2500,Personal,228797,0,0,30,None,12,1,33,Yes
2023,P202300735,33,Female,Kakamega,Private,15,1431253,1500,Business,72731,0,0,10,None,6,0,14,No
2023,P202300736,49,Female,Thika,PSV,6,1596822,1000,Taxi,74211,0,0,50,None,6,0,27,Yes
2023,P202300737,63,Female,Eldoret,Motorcycle,11,219801,1500,Business,14083,0,0,50,None,6,0,43,Yes
2023,P202300738,29,Male,Kisumu,Private,7,2015412,3000,Personal,102604,0,0,10,None,12,0,11,Yes
2023,P202300739,37,Male,Kisumu,Private,19,2898559,2500,Business,97792,0,0,10,None,6,0,19,No
2023,P202300740,61,Female,Meru,Private,9,2359608,2000,Business,81306,1,604500,0,Theft,6,0,43,No
2023,P202300741,40,Female,Nairobi,Commercial,1,3761937,1000,Business,142580,0,0,30,None,6,0,20,Yes
2023,P202300742,69,Female,Nairobi,Commercial,17,2498413,3000,Taxi,104001,1,609000,0,Speeding,6,2,51,No
2023,P202300743,66,Male,Kakamega,Private,12,712803,1500,Personal,47027,0,0,30,None,12,0,46,No
2023,P202300744,42,Female,Nairobi,Private,15,1319745,3000,Personal,77397,0,0,30,None,12,0,20,No
2023,P202300745,45,Female,Nakuru,PSV,12,1025938,3000,Business,41464,0,0,10,None,6,0,26,Yes
2023,P202300746,31,Male,Meru,Private,1,2231530,2500,Business,127217,1,809600,0,Theft,12,0,9,No
2023,P202300747,26,Male,Nakuru,PSV,11,1595983,2500,Business,66645,1,516900,0,Collision,12,0,5,No
2023,P202300748,32,Female,Kisumu,Private,8,2340820,1500,Personal,132191,1,942300,0,Collision,12,0,12,No
2023,P202300749,34,Female,Nairobi,PSV,15,3408163,3000,Business,187240,0,0,50,None,12,0,13,Yes
2023,P202300750,45,Male,Thika,Private,4,2191286,3000,Personal,78196,0,0,30,None,12,0,27,Yes
2023,P202300751,46,Female,Meru,Commercial,6,1285287,3000,Taxi,83868,0,0,20,None,12,0,24,No
2023,P202300752,23,Female,Mombasa,PSV,7,3153268,1500,Personal,129258,0,0,50,None,12,0,1,Yes
2023,P202300753,67,Male,Nakuru,PSV,0,3072072,2500,Business,151892,0,0,10,None,12,0,46,No
2023,P202300754,54,Male,Eldoret,Private,4,2231041,1500,Personal,73676,2,489600,0,Collision,12,1,36,Yes
2023,P202300755,26,Female,Kisumu,Private,8,2423378,1500,Personal,80292,0,0,30,None,6,0,4,No
2023,P202300756,48,Female,Mombasa,Private,18,799189,2000,Personal,27455,0,0,30,None,6,2,27,Yes
2023,P202300757,44,Female,Meru,Commercial,11,3949409,2500,Personal,167241,0,0,30,None,6,0,22,No
2023,P202300758,37,Male,Mombasa,Private,10,2306242,1000,Personal,111312,0,0,20,None,12,1,19,No
2023,P202300759,64,Female,Meru,Private,17,1283566,2500,Taxi,42083,0,0,20,None,6,0,42,Yes
2023,P202300760,53,Male,Kisumu,Motorcycle,9,180560,1500,Personal,6963,0,0,20,None,6,2,34,Yes
2023,P202300761,68,Male,Nakuru,Private,5,2172341,2500,Personal,132660,1,660200,0,Collision,12,0,48,No
2023,P202300762,62,Female,Nakuru,Commercial,1,1148848,2500,Personal,64862,0,0,20,None,12,0,40,No
2023,P202300763,34,Female,Eldoret,Commercial,3,2943167,2500,Business,199546,0,0,10,None,12,1,15,No
2023,P202300764,69,Male,Kakamega,Motorcycle,16,75163,3000,Personal,2514,0,0,50,None,6,1,47,Yes
2023,P202300765,39,Female,Mombasa,Private,14,2378166,2500,Personal,163599,0,0,50,None,6,0,21,Yes
2023,P202300766,69,Male,Meru,Motorcycle,4,87196,2000,Personal,3120,0,0,30,None,6,0,48,No
2023,P202300767,55,Female,Nakuru,Private,19,1506891,1000,Taxi,55543,0,0,20,None,12,0,36,Yes
2023,P202300768,21,Male,Nairobi,PSV,4,2314870,1500,Personal,156859,0,0,30,None,6,0,1,Yes
2023,P202300769,29,Female,Eldoret,Private,9,1884410,2500,Personal,75299,1,145300,0,Collision,12,1,7,Yes
2023,P202300770,68,Male,Kisumu,Commercial,8,1587600,3000,Business,66092,0,0,30,None,12,0,47,Yes
2023,P202300771,59,Male,Eldoret,Private,5,622026,2000,Business,26813,1,285500,0,Collision,6,1,41,Yes
2023,P202300772,55,Male,Mombasa,Private,11,2805289,1000,Personal,115289,1,1037200,0,Collision,12,2,34,No
2023,P202300773,57,Female,Mombasa,Private,4,1514391,3000,Business,83299,0,0,10,None,6,0,35,Yes
2023,P202300774,38,Female,Nairobi,Private,0,1697442,1500,Personal,67783,0,0,30,None,6,0,18,Yes
2023,P202300775,44,Male,Nakuru,Commercial,12,3782885,3000,Business,151299,0,0,20,None,6,0,22,No
2023,P202300776,53,Female,Nakuru,Motorcycle,15,72486,2000,Business,3037,0,0,10,None,6,0,35,Yes
2023,P202300777,36,Male,Meru,Motorcycle,1,126050,2000,Personal,5565,1,48100,0,Collision,12,2,17,No
2023,P202300778,55,Female,Meru,Private,18,1580132,1500,Personal,47848,0,0,10,None,6,0,37,Yes
2023,P202300779,58,Male,Kakamega,Private,3,1784519,3000,Business,62346,0,0,20,None,12,0,37,Yes
2023,P202300780,23,Male,Nairobi,PSV,8,1772291,2000,Personal,88889,0,0,50,None,12,0,4,No
2023,P202300781,38,Female,Thika,Private,11,2708977,1000,Business,143453,2,1456400,0,Collision,12,0,20,No
2023,P202300782,34,Male,Nairobi,Private,2,1861621,2000,Business,114486,0,0,20,None,6,1,16,No
2023,P202300783,64,Male,Thika,Private,0,959822,2000,Business,60260,0,0,10,None,6,0,43,Yes
2023,P202300784,41,Male,Thika,Commercial,17,1537197,2000,Personal,57812,1,805400,0,Collision,6,0,22,No
2023,P202300785,26,Female,Nairobi,Private,3,2875163,2000,Business,116637,0,0,10,None,6,1,6,Yes
2023,P202300786,54,Female,Mombasa,Commercial,17,2017933,2500,Personal,106164,1,394400,0,Collision,6,1,33,Yes
2023,P202300787,57,Male,Nairobi,Private,3,2490094,1000,Taxi,104009,0,0,30,None,6,0,36,Yes
2023,P202300788,61,Female,Kakamega,PSV,4,1956011,1500,Personal,95198,0,0,10,None,12,1,42,Yes
2023,P202300789,29,Female,Meru,Commercial,14,2402525,2500,Business,146551,1,983700,0,Weather,6,0,8,No
2023,P202300790,58,Male,Eldoret,Private,1,2387717,3000,Business,161211,1,1206500,0,Speeding,6,0,39,No
2023,P202300791,56,Male,Kisumu,Commercial,17,4197570,2000,Business,139144,0,0,30,None,6,1,35,No
2023,P202300792,48,Female,Meru,PSV,15,2561232,3000,Personal,99692,0,0,20,None,6,0,30,No
2023,P202300793,25,Male,Eldoret,PSV,18,1049476,1500,Personal,36053,0,0,50,None,12,0,3,Yes
2023,P202300794,43,Male,Mombasa,PSV,5,3113687,2000,Personal,138987,0,0,50,None,6,0,21,Yes
2023,P202300795,59,Male,Thika,Private,15,2638421,2000,Personal,116105,0,0,50,None,6,0,37,No
2023,P202300796,23,Female,Meru,Private,13,1090669,3000,Personal,39315,0,0,20,None,6,0,5,No
2023,P202300797,54,Female,Mombasa,Private,16,2189576,1500,Personal,104853,0,0,50,None,6,0,33,No
2023,P202300798,47,Female,Thika,Commercial,10,3464921,2000,Personal,214927,1,930700,0,Speeding,6,0,26,Yes
2023,P202300799,58,Male,Mombasa,Commercial,6,3169320,1000,Personal,144380,0,0,20,None,12,0,39,No
2023,P202300800,52,Male,Kakamega,Private,7,2846869,3000,Business,144646,0,0,10,None,12,0,33,Yes
2023,P202300801,30,Female,Kisumu,Motorcycle,6,150468,1500,Taxi,7602,0,0,10,None,12,0,10,No
2023,P202300802,64,Male,Mombasa,Private,6,2846988,1500,Personal,181520,1,1116300,0,Speeding,12,0,46,No
2023,P202300803,31,Female,Kisumu,Private,6,943942,1000,Business,39632,0,0,50,None,12,0,11,Yes
2023,P202300804,65,Male,Eldoret,Private,5,681413,1500,Business,45377,1,182100,0,Theft,6,0,43,No
2023,P202300805,68,Female,Thika,Private,19,2027573,1500,Personal,98540,0,0,10,None,12,0,46,Yes
2023,P202300806,56,Male,Nairobi,Motorcycle,18,173711,1500,Business,7711,0,0,50,None,12,0,35,Yes
2023,P202300807,37,Female,Kisumu,Private,0,818821,2000,Personal,38349,0,0,10,None,6,0,15,Yes
2023,P202300808,60,Male,Thika,PSV,15,2144634,3000,Personal,98097,0,0,30,None,12,1,38,Yes
2023,P202300809,46,Female,Kakamega,Commercial,12,2865306,1500,Personal,107537,0,0,30,None,6,0,24,No
2023,P202300810,57,Male,Meru,PSV,4,3576854,2500,Business,194011,0,0,50,None,12,1,37,No
2023,P202300811,28,Female,Eldoret,Private,18,1506630,2500,Business,52862,0,0,50,None,12,1,8,Yes
2023,P202300812,52,Male,Meru,Private,5,2217689,2000,Personal,70344,1,1296700,0,Speeding,6,1,32,No
2023,P202300813,66,Male,Nairobi,Private,17,2296218,1000,Personal,105719,0,0,50,None,6,0,45,Yes
2023,P202300814,58,Male,Mombasa,Private,0,2540403,2000,Personal,96863,0,0,50,None,6,0,37,Yes
2023,P202300815,29,Female,Eldoret,Motorcycle,4,113745,1500,Personal,6682,0,0,20,None,6,1,8,No
2023,P202300816,55,Male,Meru,Commercial,16,2261742,1000,Taxi,74273,1,1109500,0,Collision,6,1,34,Yes
2023,P202300817,45,Female,Kisumu,Private,7,1695268,2000,Personal,77481,0,0,10,None,6,0,25,Yes
2023,P202300818,66,Female,Kisumu,PSV,12,3760911,2000,Personal,240329,0,0,20,None,6,0,47,Yes
2023,P202300819,57,Female,Kakamega,Private,13,1193464,2000,Personal,43254,0,0,20,None,12,0,35,No
2023,P202300820,27,Male,Thika,Private,18,1316117,3000,Personal,58862,1,667000,0,Weather,12,0,9,No
2023,P202300821,48,Male,Kisumu,Commercial,15,2958344,1500,Personal,97488,1,1544200,0,Collision,6,0,26,Yes
2023,P202300822,41,Female,Thika,PSV,6,1456104,3000,Personal,76839,0,0,20,None,12,0,19,No
2023,P202300823,52,Male,Meru,Commercial,8,4473336,2000,Business,288179,0,0,20,None,12,0,32,Yes
2023,P202300824,68,Female,Eldoret,PSV,10,3186203,2500,Personal,166489,1,1707900,0,Theft,12,0,50,Yes
2023,P202300825,46,Female,Mombasa,PSV,13,1641857,1000,Personal,99699,1,80900,0,Theft,12,0,28,Yes
2023,P202300826,22,Female,Eldoret,Commercial,5,3512188,1500,Business,187642,0,0,10,None,6,1,3,No
2023,P202300827,31,Female,Nakuru,Commercial,4,2297850,1000,Personal,85115,0,0,30,None,6,1,11,No
2023,P202300828,65,Male,Eldoret,PSV,10,1136149,2500,Personal,73255,0,0,10,None,6,0,46,Yes
2023,P202300829,54,Female,Mombasa,Private,3,921863,2000,Taxi,44124,0,0,10,None,6,0,36,No
2023,P202300830,53,Female,Kisumu,Private,10,1542137,2000,Personal,87387,2,7100,0,Speeding,6,2,33,Yes
2023,P202300831,58,Female,Nairobi,Private,2,1241067,1000,Personal,47497,1,490600,0,Speeding,12,1,37,No
2023,P202300832,39,Male,Kakamega,Private,17,2138004,2500,Personal,105118,0,0,10,None,6,0,18,No
2023,P202300833,54,Male,Meru,Private,15,1547861,2500,Personal,51040,0,0,50,None,12,0,35,No
2023,P202300834,38,Female,Meru,Private,0,2379573,2000,Personal,159395,1,780400,0,Theft,6,0,17,Yes
2023,P202300835,37,Male,Eldoret,Commercial,17,3655825,1500,Personal,130083,1,1381000,0,Speeding,6,0,18,Yes
2023,P202300836,40,Female,Meru,PSV,16,2498447,2500,Personal,107795,0,0,10,None,6,2,19,Yes
2023,P202300837,67,Female,Mombasa,PSV,13,1949133,2000,Personal,86424,1,158500,0,Theft,6,1,49,Yes
2023,P202300838,38,Male,Mombasa,Motorcycle,4,176545,2500,Taxi,7732,0,0,50,None,12,0,17,Yes
2023,P202300839,54,Male,Thika,Private,4,2264688,1500,Personal,105948,2,1189200,0,Weather,12,0,36,Yes
2023,P202300840,55,Male,Meru,Private,3,2300200,1000,Personal,151854,0,0,30,None,12,0,37,No
2023,P202300841,34,Male,Mombasa,Private,5,1991625,3000,Personal,124053,1,549700,0,Speeding,12,0,14,Yes
2023,P202300842,33,Male,Mombasa,PSV,2,2669745,1500,Personal,171974,0,0,30,None,6,0,14,No
2023,P202300843,39,Female,Mombasa,Private,15,1903864,1000,Business,128081,0,0,20,None,6,0,21,No
2023,P202300844,47,Male,Nakuru,Commercial,19,4761643,1500,Business,332228,1,2792600,0,Theft,12,1,27,Yes
2023,P202300845,49,Female,Meru,Commercial,17,1801675,3000,Personal,80104,1,100100,0,Theft,6,0,29,No
2023,P202300846,65,Male,Kisumu,Private,3,1124152,2000,Personal,59787,0,0,10,None,12,2,43,Yes
2023,P202300847,60,Female,Eldoret,Private,11,1620831,2500,Personal,87643,1,301000,0,Theft,12,0,41,Yes
2023,P202300848,63,Female,Meru,Motorcycle,9,50767,2000,Business,1885,0,0,50,None,6,1,43,Yes
2023,P202300849,32,Female,Kakamega,Private,2,1204824,3000,Personal,65426,0,0,20,None,6,0,14,Yes
2023,P202300850,61,Female,Kisumu,Commercial,11,4177136,2500,Business,233775,0,0,30,None,6,0,42,No
2023,P202300851,37,Male,Nakuru,Private,3,2565331,2500,Business,94536,1,329500,0,Theft,6,0,16,Yes
2023,P202300852,49,Male,Meru,Private,7,1099649,1000,Taxi,43006,1,474700,0,Speeding,12,0,29,Yes
2023,P202300853,34,Female,Kakamega,Commercial,7,2252242,2000,Business,110007,0,0,50,None,12,0,14,Yes
2023,P202300854,69,Male,Nairobi,Commercial,9,3137180,2500,Taxi,204294,1,1379600,0,Weather,12,0,50,No
2023,P202300855,51,Male,Nakuru,PSV,11,1676935,3000,Business,70155,0,0,10,None,6,0,33,No
2023,P202300856,45,Male,Eldoret,PSV,4,3095637,3000,Taxi,127120,0,0,20,None,12,0,27,Yes
2023,P202300857,62,Female,Thika,Commercial,17,4711372,1000,Taxi,199171,0,0,10,None,6,0,43,Yes
2023,P202300858,68,Female,Thika,Private,5,658253,1500,Personal,32767,0,0,50,None,12,0,48,No
2023,P202300859,60,Male,Meru,Private,7,796694,3000,Personal,47407,0,0,10,None,12,1,41,Yes
2023,P202300860,58,Female,Eldoret,Private,11,2076845,2000,Personal,120326,0,0,20,None,12,0,39,Yes
2023,P202300861,44,Female,Nairobi,Private,12,591656,2500,Personal,17857,0,0,20,None,12,1,25,Yes
2023,P202300862,54,Male,Nakuru,Motorcycle,5,199634,1500,Personal,6542,1,37800,0,Collision,12,0,34,No
2023,P202300863,37,Female,Nakuru,PSV,6,2283531,3000,Personal,148862,1,659700,0,Collision,6,1,15,No
2023,P202300864,37,Male,Nakuru,Motorcycle,11,107676,1000,Taxi,4418,0,0,20,None,12,0,17,No
2023,P202300865,41,Female,Eldoret,Private,3,1165078,1500,Personal,58712,0,0,50,None,12,0,20,No
2023,P202300866,50,Female,Nakuru,Commercial,9,1316394,1500,Personal,59750,0,0,50,None,6,0,30,No
2023,P202300867,21,Female,Nairobi,Private,1,2918853,2000,Taxi,196100,0,0,50,None,6,1,3,No
2023,P202300868,67,Male,Nairobi,Private,0,2696916,2000,Personal,130936,0,0,20,None,12,1,45,No
2023,P202300869,20,Male,Eldoret,Private,9,1413605,2500,Personal,89820,0,0,20,None,12,2,1,Yes
2023,P202300870,22,Male,Mombasa,Private,11,1503750,2500,Personal,56962,0,0,30,None,12,0,1,Yes
2023,P202300871,28,Female,Eldoret,Private,10,1684836,2000,Personal,93832,0,0,30,None,12,0,10,No
2023,P202300872,58,Male,Thika,Private,13,2078660,2000,Personal,72886,1,182700,0,Theft,6,0,40,Yes
2023,P202300873,46,Male,Nairobi,PSV,2,3939905,3000,Personal,212838,1,1283600,0,Collision,12,0,24,Yes
2023,P202300874,57,Male,Kisumu,Commercial,19,4414705,1000,Business,154491,0,0,30,None,6,1,39,No
2023,P202300875,22,Male,Mombasa,Commercial,0,2996274,3000,Business,115548,1,286800,0,Weather,6,1,1,No
2023,P202300876,53,Male,Kisumu,Commercial,6,1198008,2000,Taxi,44837,0,0,20,None,6,1,35,Yes
2023,P202300877,27,Male,Kisumu,Motorcycle,17,115747,2500,Taxi,6163,1,24100,0,Weather,6,0,9,Yes
2023,P202300878,65,Male,Meru,PSV,15,2019051,1000,Personal,116651,0,0,30,None,6,0,46,No
2023,P202300879,32,Female,Nakuru,Private,17,2500398,2500,Business,134758,0,0,30,None,12,0,14,No
2023,P202300880,29,Female,Eldoret,PSV,17,2462417,2500,Business,97910,0,0,10,None,12,0,9,Yes
2023,P202300881,45,Female,Mombasa,Private,17,1111868,3000,Business,62433,0,0,50,None,6,0,27,Yes
2023,P202300882,40,Female,Mombasa,Private,16,1182986,1000,Personal,79498,0,0,30,None,6,0,20,Yes
2023,P202300883,58,Female,Kakamega,Commercial,12,4144849,1000,Business,258084,1,832200,0,Weather,6,0,40,Yes
2023,P202300884,38,Female,Kisumu,PSV,5,1041954,3000,Business,35987,0,0,50,None,12,0,19,Yes
2023,P202300885,29,Male,Mombasa,Private,10,2270330,1500,Personal,93950,0,0,10,None,12,0,11,No
2023,P202300886,35,Female,Mombasa,Private,6,2031618,1500,Taxi,104397,0,0,30,None,12,0,15,Yes
2023,P202300887,68,Female,Thika,PSV,17,3727850,2500,Business,137391,0,0,10,None,12,0,48,Yes
2023,P202300888,39,Male,Nairobi,Private,1,2434984,2500,Personal,105419,0,0,50,None,6,0,18,Yes
2023,P202300889,25,Male,Thika,Private,6,982870,1000,Taxi,54656,2,275500,0,Weather,12,1,6,Yes
2023,P202300890,50,Male,Kakamega,Private,9,2731737,3000,Personal,123915,0,0,30,None,12,0,30,Yes
2023,P202300891,51,Male,Eldoret,Private,19,1667213,1500,Business,60043,1,456500,0,Weather,6,0,32,Yes
2023,P202300892,41,Female,Thika,Commercial,18,4704413,3000,Personal,152508,0,0,30,None,6,0,21,Yes
2023,P202300893,50,Male,Mombasa,Private,16,1819910,2500,Personal,62006,1,644300,0,Weather,12,0,28,Yes
2023,P202300894,34,Male,Mombasa,PSV,17,3838122,1500,Personal,226188,0,0,50,None,6,0,13,Yes
2023,P202300895,23,Male,Nakuru,Private,17,792441,2000,Taxi,27031,0,0,30,None,12,0,3,Yes
2023,P202300896,27,Female,Mombasa,Private,10,1141462,1500,Personal,61294,0,0,50,None,6,0,9,Yes
2023,P202300897,54,Female,Mombasa,Private,10,1265387,2000,Business,80792,0,0,10,None,6,0,33,No
2023,P202300898,30,Female,Thika,PSV,6,1811028,1500,Personal,99577,1,909300,0,Theft,12,0,9,No
2023,P202300899,51,Male,Thika,Private,17,2352566,3000,Taxi,78487,1,638000,0,Collision,6,0,31,No
2023,P202300900,56,Male,Kisumu,Commercial,17,1193056,2000,Business,82828,0,0,10,None,12,0,37,Yes
2023,P202300901,25,Female,Mombasa,Private,13,805218,2500,Business,27150,0,0,20,None,12,0,6,No
2023,P202300902,34,Male,Meru,Private,16,866047,2500,Personal,56605,0,0,50,None,6,0,14,Yes
2023,P202300903,43,Male,Kisumu,Private,5,1018993,3000,Personal,66398,0,0,30,None,6,0,23,Yes
2023,P202300904,41,Male,Meru,Commercial,0,3833361,2500,Personal,207240,0,0,30,None,12,1,19,Yes
2023,P202300905,53,Male,Nakuru,Motorcycle,10,202297,2000,Personal,11327,2,41700,0,Weather,12,1,31,No
2023,P202300906,27,Female,Kisumu,Private,3,1031930,2500,Personal,53281,1,99200,0,Weather,12,0,8,Yes
2023,P202300907,56,Male,Meru,Private,1,1699110,2500,Taxi,76841,1,52900,0,Weather,6,0,35,Yes
2023,P202300908,61,Female,Kakamega,Private,17,2385547,1000,Business,166491,0,0,50,None,6,1,42,Yes
2023,P202300909,39,Male,Meru,Private,18,1933482,2000,Personal,80455,0,0,50,None,6,0,20,Yes
2023,P202300910,61,Male,Nakuru,Motorcycle,18,183177,1000,Taxi,7169,1,22500,0,Speeding,6,1,40,No
2023,P202300911,44,Male,Mombasa,Private,18,1666374,2000,Personal,70422,0,0,10,None,12,0,24,Yes
2023,P202300912,38,Male,Nairobi,Commercial,14,3009485,1000,Personal,97511,1,940800,0,Weather,6,0,19,Yes
2023,P202300913,30,Female,Kisumu,Commercial,15,4564993,2500,Personal,158173,1,833600,0,Weather,12,0,11,No
2023,P202300914,28,Female,Nakuru,Private,14,1343521,3000,Business,65435,0,0,50,None,12,0,6,Yes
2023,P202300915,52,Male,Eldoret,Motorcycle,14,237397,2500,Business,15333,0,0,30,None,6,1,34,No
2023,P202300916,62,Female,Thika,Private,19,2562624,3000,Personal,97857,0,0,20,None,6,0,43,No
2023,P202300917,53,Female,Nairobi,Private,8,1391255,2000,Personal,49824,3,248800,0,Speeding,12,0,34,No
2023,P202300918,65,Male,Meru,Private,10,821199,2000,Personal,39970,0,0,50,None,12,0,43,Yes
2023,P202300919,46,Male,Kakamega,Private,7,2910017,2500,Personal,115796,2,1273200,0,Weather,12,0,28,No
2023,P202300920,68,Female,Kisumu,Commercial,12,1276857,3000,Personal,78551,0,0,20,None,6,0,48,No
2023,P202300921,32,Female,Eldoret,Private,0,2868787,1000,Taxi,101010,0,0,50,None,12,0,14,Yes
2023,P202300922,68,Female,Eldoret,Private,8,2632162,2000,Personal,113805,0,0,20,None,6,0,50,Yes
2023,P202300923,44,Female,Kisumu,Private,10,537493,2500,Personal,33475,0,0,50,None,12,0,26,No
2023,P202300924,23,Male,Kisumu,Motorcycle,11,163655,2000,Personal,7440,0,0,20,None,6,0,3,No
2023,P202300925,42,Male,Thika,Commercial,3,4319567,3000,Personal,284790,1,1840900,0,Collision,6,0,21,Yes
2023,P202300926,26,Male,Mombasa,Private,6,2624349,1500,Business,89699,0,0,10,None,12,0,4,Yes
2023,P202300927,32,Male,Kakamega,Private,3,545712,1500,Taxi,22410,0,0,50,None,6,0,11,Yes
2023,P202300928,46,Female,Eldoret,Private,14,1393150,1000,Personal,73714,1,286100,0,Theft,6,2,24,Yes
2023,P202300929,40,Male,Eldoret,Private,12,2483518,3000,Personal,88382,2,792200,0,Theft,6,0,20,Yes
2023,P202300930,66,Male,Kisumu,Motorcycle,6,171670,2000,Personal,5446,1,86700,0,Weather,12,0,48,No
2023,P202300931,46,Female,Nairobi,PSV,0,1178157,1000,Personal,80247,1,354700,0,Theft,6,0,25,No
2023,P202300932,61,Male,Thika,Private,16,2163229,3000,Personal,135193,0,0,20,None,6,1,39,Yes
2023,P202300933,48,Female,Kisumu,Commercial,8,1052515,1500,Personal,68894,0,0,20,None,6,0,30,No
2023,P202300934,34,Female,Meru,Commercial,8,2776230,1500,Personal,121042,2,1329200,0,Collision,6,0,13,No
2023,P202300935,62,Female,Kisumu,PSV,19,3665634,1500,Personal,194804,0,0,30,None,12,0,40,No
2023,P202300936,37,Male,Meru,Commercial,15,3845471,1500,Personal,126786,0,0,20,None,12,0,18,No
2023,P202300937,31,Male,Kakamega,PSV,5,3668538,2500,Personal,213448,0,0,30,None,12,0,11,Yes
2023,P202300938,48,Female,Eldoret,Private,15,1817933,2000,Personal,66418,0,0,30,None,12,0,26,No
2023,P202300939,69,Male,Eldoret,Private,1,777834,1000,Personal,28799,0,0,10,None,6,0,50,Yes
2023,P202300940,69,Male,Thika,PSV,6,3816112,1000,Personal,217114,1,1570500,0,Speeding,12,1,51,Yes
2023,P202300941,29,Male,Kisumu,Commercial,2,4747347,1500,Personal,207792,1,748300,0,Weather,6,1,10,Yes
2023,P202300942,30,Male,Mombasa,Private,5,2876517,2000,Personal,153726,0,0,30,None,12,0,9,No
2023,P202300943,56,Female,Meru,Private,16,672903,2500,Business,38994,0,0,30,None,6,0,37,Yes
2023,P202300944,38,Female,Eldoret,Commercial,14,4780527,1500,Personal,177133,0,0,30,None,6,1,20,No
2023,P202300945,31,Female,Eldoret,Private,12,921001,1000,Personal,55215,0,0,30,None,12,0,10,Yes
2023,P202300946,43,Male,Eldoret,Commercial,6,4568553,1000,Personal,145872,1,2695700,0,Theft,12,1,23,No
2023,P202300947,23,Male,Mombasa,PSV,3,1199899,1000,Personal,53270,0,0,10,None,12,0,1,Yes
2023,P202300948,58,Female,Nairobi,PSV,15,1367968,2500,Personal,64607,0,0,20,None,6,0,36,Yes
2023,P202300949,32,Female,Eldoret,Private,1,2360966,1000,Business,150261,0,0,30,None,12,0,12,Yes
2023,P202300950,48,Female,Nairobi,Private,1,2148655,3000,Personal,82267,1,949500,0,Weather,6,0,26,No
2023,P202300951,56,Female,Kakamega,Private,1,1281608,2000,Personal,64687,1,62600,0,Theft,6,0,36,Yes
2023,P202300952,48,Female,Mombasa,PSV,10,3985665,2000,Personal,245823,0,0,20,None,6,1,26,Yes
2023,P202300953,47,Male,Nairobi,Private,6,1267128,1000,Personal,74287,0,0,10,None,12,0,28,Yes
2023,P202300954,29,Male,Nairobi,Commercial,10,1316576,1000,Business,83082,0,0,30,None,6,0,8,Yes
